province;red;green;blue;x;x
8391;255;37;195;El Guerrara;x
8392;183;235;196;Bounoura;x
8393;76;245;116;Zelfana;x
8394;194;193;196;Metlili;x
8395;210;145;238;Mansoura;x
8396;23;236;122;El Menia;x
8397;119;188;229;Megarine;x
8398;230;120;127;El Hadjira;x
8399;166;125;41;N Goussa;x
8400;175;172;198;Sidi Khouiled;x
8401;48;80;9;Hassi Messaoud;x
8402;181;25;175;Taibet;x
8403;191;245;132;El Borma;x
8404;158;145;222;Abadla;x
8405;63;136;75;Béni Abbès;x
8406;102;251;131;Béni Ounif;x
8407;159;13;166;El Ouata;x
8408;59;88;19;Igli;x
8409;156;20;247;Kénadsa;x
8410;253;133;142;Kerzaz;x
8411;175;44;169;Lahmar;x
8412;214;145;69;Ouled Khoudir;x
8413;236;220;136;Tabelbala;x
8414;200;22;24;Taghit;x
8415;179;85;147;Tindouf;x
8416;103;123;198;Oum El Assel;x
8417;73;129;21;Aoulef;x
8418;159;28;245;Aougrout;x
8419;19;57;106;Bordj Badji Mokhtar;x
8420;219;82;14;Charouine;x
8421;145;99;3;Fenoughil;x
8422;177;224;54;Reggane;x
8423;146;131;99;Timimoun;x
8424;121;205;87;Tinerkouk;x
8425;253;43;92;Tsabit;x
8426;169;75;135;Zaouiet Kounta;x
8427;186;248;115;Tamanrasset;x
8428;165;30;150;Abalessa;x
8429;134;42;80;In Ghar;x
8430;124;49;61;In Guezzam;x
8431;53;215;254;In Salah;x
8432;181;170;9;Tazrouk;x
8433;179;59;6;Tin Zaouatine;x
8434;193;110;118;Djanet;x
8435;155;93;206;In Amenas;x
8436;107;37;14;Kemi;x
8437;210;47;92;Torneå;x
8438;240;58;189;Simo;x
8439;143;224;128;Ranua;x
8440;99;216;173;Övertorneå;x
8441;99;200;60;Muonionniska;x
8442;245;153;219;Kittilä;x
8443;107;79;70;Enontekiö;x
8444;106;41;147;Posio;x
8445;194;60;94;Kemijärvi;x
8446;16;244;216;Salla;x
8447;247;87;245;Savukoski;x
8448;199;13;155;Utsjoki;x
8449;144;135;36;Norra Österbotten;x
8450;205;210;199;Mellersta Österbotten;x
8451;12;200;12;Södra Österbotten;x
8452;228;23;206;Södra Savolax;x
8453;24;51;36;Satakunta;x
8454;255;76;77;Päijänne Tavastland;x
8455;235;235;107;Mellersta Finland;x
8456;163;109;222;Kymmenedalen;x
8457;185;42;59;Södra Karelen;x
8458;48;138;110;Jánibek;x
8459;77;80;51;Kaztal;x
8460;246;245;82;Jympity;x
8461;129;247;201;Qaratóbe;x
8462;77;122;40;Tasqala;x
8463;140;77;78;Fedorovka;x
8464;115;119;5;Qurmangazy;x
8465;242;134;61;Aqqystau;x
8466;135;57;155;Inderbor;x
8467;190;1;124;Qulsary;x
8468;221;183;110;Shetpe;x
8469;116;30;16;Qandyagash;x
8470;75;123;98;Yrgyz;x
8471;227;225;164;Temir;x
8472;133;218;199;Oiyl;x
8473;129;130;234;Qobda Aydany;x
8474;131;189;137;Mártók;x
8475;165;77;188;Hromtay;x
8476;232;80;64;Qazaly;x
8477;227;96;96;Shieli;x
8478;133;87;17;Janaqorgan;x
8479;221;139;25;Shauildir;x
8480;240;231;90;Shardara;x
8481;252;202;232;Saryagash;x
8482;121;220;117;Lenger;x
8483;196;104;190;Aksukent;x
8484;253;177;148;Shayan;x
8485;83;176;218;Janatas;x
8486;96;168;92;Qaratay;x
8487;107;232;213;Sarykemer;x
8488;163;13;2;Qulan;x
8489;159;164;189;Tole Bi;x
8490;164;182;87;Qordai;x
8491;171;46;173;Moiynkum;x
8492;151;55;210;Uzynagash;x
8493;234;18;94;Otegen Batyr;x
8494;40;113;6;Kegen;x
8495;194;58;27;Yesyk;x
8496;57;127;152;Sary Ozek;x
8497;122;202;74;Shonzha;x
8498;46;147;49;Jarkent;x
8499;222;80;42;Baqanas;x
8500;182;232;160;Ushtobe;x
8501;237;65;227;Sarqan;x
8502;19;221;96;Usharal;x
8503;210;56;173;Qarqaraly;x
8504;53;247;3;Kiyevka;x
8505;247;237;69;Oskarov;x
8506;133;124;31;Abay;x
8507;106;215;41;Amangeldi;x
8508;121;39;58;Karamendy;x
8509;188;38;250;Qamysty;x
8510;171;17;162;Jitiqara;x
8511;198;252;132;Taran;x
8512;195;6;72;Auliekol;x
8513;253;21;82;Fedorov;x
8514;105;53;28;Uzunkol;x
8515;185;82;24;Sarykol;x
8516;102;85;155;Karasu;x
8517;114;252;173;Esil;x
8518;165;6;136;Jaqsy;x
8519;130;107;207;Atbasar;x
8520;91;11;41;Qorgaljyn;x
8521;105;12;10;Astrakhanka;x
8522;234;100;203;Shuchinsk;x
8523;131;31;70;Aqkol;x
8524;20;130;119;Stepnyak;x
8525;203;233;215;Ereymentau;x
8526;96;203;49;Arshaly;x
8527;244;204;242;Novoishimskoye;x
8528;113;233;206;Saumalkol;x
8529;249;121;102;Sergeev;x
8530;218;72;51;Yavlenka;x
8531;238;64;74;Presnovka;x
8532;82;121;53;Bylaev;x
8533;143;44;5;Taiynsha;x
8534;158;190;121;Talshik;x
8535;236;163;180;Kishkenekol;x
8536;239;29;49;Beskaragay;x
8537;204;50;143;Karauyl;x
8538;55;89;11;Kalbatau;x
8539;238;88;235;Ayagoz;x
8540;222;235;11;Urjar;x
8541;184;193;23;Dzhemenika;x
8542;151;62;121;Zyrian;x
8543;128;53;207;Molodyozhny;x
8544;119;201;187;Kokpekti;x
8545;0;133;179;Shemonaikha;x
8546;249;223;106;Aksuat;x
8547;229;155;213;Bayanaul;x
8548;197;192;232;Koktobe;x
8549;158;132;216;Ekibastuz;x
8550;147;37;21;Aksu;x
8551;156;113;39;Ertis;x
8552;152;141;152;Imakia;x
8553;196;246;101;Uspenka;x
8554;122;148;1;Akkuli;x
8555;149;194;7;Kaikohe;x
8556;224;83;180;Whangarei;x
8557;209;82;252;Takiwira;x
8558;109;195;84;Hauraki;x
8559;117;173;23;Otorohanga;x
8560;123;192;179;Te Aroha;x
8561;136;77;105;Tokoroa;x
8562;255;144;199;Taupo;x
8563;149;240;74;Te Kuiti;x
8564;230;53;160;Tauranga;x
8565;53;145;58;Rotorua;x
8566;254;34;167;Opotiki;x
8567;22;192;4;Turanga;x
8568;142;190;135;Wairoa;x
8569;147;117;168;Waipawa;x
8570;167;251;123;Ngamotu;x
8571;102;47;226;Taumarunui;x
8572;93;235;103;Whanganui;x
8573;138;190;179;Whakaahurangi;x
8574;54;117;61;Rangitikei;x
8575;63;194;188;Te Papa;x
8576;119;108;63;Taitoko;x
8577;41;154;168;Tararua;x
8578;209;38;50;Paraparaumu;x
8579;228;118;23;Whakaoriori;x
8580;252;97;132;Wharekaka;x
8581;184;124;147;Rekohu;x
8582;133;42;173;Kahurangi;x
8583;25;227;138;Waiharakeke;x
8584;4;74;20;Kawatiri;x
8585;255;0;25;Mawhera;x
8586;217;138;65;Hokitika;x
8587;236;32;80;Kaikoura;x
8588;31;71;45;Hurunui;x
8589;19;150;206;Rangiora;x
8590;224;68;184;Waikirikiri;x
8591;58;108;66;Hakatere;x
8592;157;56;64;Te Tihi Maru;x
8593;189;176;250;Tekapo;x
8594;98;185;138;Waimate;x
8595;163;60;42;Oamaru;x
8596;152;81;245;Tahuna;x
8597;77;177;119;Manuherikia;x
8598;169;230;191;Iwikatea;x
8599;57;114;81;Waihopai;x
8600;154;10;87;Maruawai;x
8601;168;104;57;Rakiura;x
8602;181;98;183;Auckland Islands;x
8603;65;160;146;Tecate;x
8604;136;27;112;Kiliwa;x
8605;198;191;225;Xazl Iimt;x
8606;190;92;38;Comondú;x
8607;59;53;9;Monqui;x
8608;150;197;219;Añiñi;x
8609;22;102;172;Guadalupe Island;x
8610;86;248;22;Son Oidag;x
8611;240;62;32;Ge'e Suidagi;x
8612;233;53;247;Wawuk;x
8613;244;5;222;Pitiquito;x
8614;29;24;85;Tahejöc;x
8615;65;114;82;Trincheras;x
8616;189;213;140;Atil;x
8617;247;112;255;Tubutama;x
8618;144;30;184;Sa'alk;x
8619;134;191;58;Imuris;x
8620;65;212;190;Santa Ana;x
8621;139;251;28;Opodepe;x
8622;242;82;57;Carbó;x
8623;198;183;225;Rayón;x
8624;147;37;7;Ures;x
8625;14;201;94;Cananea;x
8626;181;219;245;Arizpe;x
8627;201;123;74;Banamitzi;x
8628;146;0;23;Baviácora;x
8629;221;185;122;Fronteras;x
8630;167;192;12;Cumpas;x
8631;179;242;185;Villa Hidalgo;x
8632;86;215;19;Moctezuma;x
8633;205;184;224;Divisaderos;x
8634;42;241;212;San Pedro;x
8635;180;54;66;Soyopa;x
8636;75;227;157;Bachicuy;x
8637;88;42;177;Bavispe;x
8638;216;105;186;Huachinera;x
8639;132;195;63;Nácori Chico;x
8640;239;87;131;Arivechi;x
8641;25;203;46;Yécora;x
8642;13;69;28;Villa Pesqueira;x
8643;235;221;17;La Colorada;x
8644;220;209;189;Suaqui Grande;x
8645;101;12;118;San Ignacio;x
8646;4;85;1;Kahe'eme;x
8647;242;251;65;Rosario de Tesopaco;x
8648;101;250;165;Navojoa;x
8649;181;103;78;Álamos;x
8650;222;12;232;Huatabampo;x
8651;237;134;78;Choix;x
8652;70;145;66;El Fuerte;x
8653;108;159;8;Mochim;x
8654;168;205;119;Ahomes;x
8655;39;207;165;Guasave;x
8656;69;242;23;Badiraguato;x
8657;164;233;195;Mocorito;x
8658;143;156;177;Guamúchil;x
8659;157;10;50;Angostura;x
8660;176;219;251;Navolato;x
8661;66;146;22;Cosalá;x
8662;240;184;60;La Cruz;x
8663;194;243;162;San Ignacio;x
8664;170;0;113;Concordia;x
8665;212;161;134;El Rosario;x
8666;140;136;193;Escuinapa de Hidalgo;x
8667;201;158;76;Tamazula;x
8668;144;69;182;Topia;x
8669;33;110;44;Otáez;x
8670;242;24;194;Tepehuanes;x
8671;216;179;245;Guanaceví;x
8672;124;160;210;San Bernardo;x
8673;77;111;127;El Oro;x
8674;98;237;81;Villa Hidalgo;x
8675;100;53;100;Rodeo;x
8676;63;122;92;Nazas;x
8677;239;114;35;Lerdo;x
8678;14;139;48;Mapimí;x
8679;235;84;183;Tlahualilo;x
8680;206;234;232;Tayoltita;x
8681;162;78;143;Nuevo Ideal;x
8682;198;57;224;Canatlán;x
8683;88;162;0;El Salto;x
8684;94;24;66;Mezquital;x
8685;118;244;48;Súchil;x
8686;124;198;205;Villa Unión;x
8687;153;59;46;Pánuco;x
8688;139;129;76;Peñón Blanco;x
8689;125;156;137;Cuencamé;x
8690;105;79;130;General Simón;x
8691;56;191;27;Guadalupe y Calvo;x
8692;111;155;58;Batopilas;x
8693;214;67;58;Urike;x
8694;44;163;146;Guazapares;x
8695;53;148;80;Uruachi;x
8696;164;208;162;Ocampo;x
8697;55;122;89;Bocoyna;x
8698;108;92;189;Guerrero;x
8699;124;106;236;Temósachic;x
8700;203;77;65;Balleza;x
8701;194;249;8;Huejotitán;x
8702;192;35;208;Parral;x
8703;0;180;84;López;x
8704;159;197;152;Coronado;x
8705;139;249;40;Jiménez;x
8706;201;36;14;Nonoava;x
8707;44;74;52;San Francisco;x
8708;81;107;151;Satevó;x
8709;36;229;139;Valle de Zaragoza;x
8710;240;61;54;Rosales;x
8711;143;99;43;Saucillo;x
8712;131;129;107;Julimes;x
8713;36;185;48;Camargo;x
8714;130;190;32;Cusihuiriachi;x
8715;129;156;88;Santa Isabel;x
8716;219;31;85;Cuauhtémoc;x
8717;167;137;137;Riva Palacio;x
8718;233;128;24;Namiquipa;x
8719;163;88;38;Aldama;x
8720;118;176;231;Coyame del Sotol;x
8721;109;213;208;Ojinaga;x
8722;69;19;68;Manuel Benavides;x
8723;229;200;2;Madera;x
8724;20;157;102;Janos;x
8725;232;112;170;Galeana;x
8726;226;32;69;Ascensión;x
8727;209;197;101;Gómez Farías;x
8728;174;25;126;Buenaventura;x
8729;97;146;227;Ahumada;x
8730;187;91;199;Guadalupe;x
8731;97;147;166;Viesca;x
8732;211;194;78;Matamoros;x
8733;123;0;222;Francisco I Madero;x
8734;7;240;85;San Pedro;x
8735;195;209;167;Parras;x
8736;207;40;150;General Cepeda;x
8737;202;225;40;Ramos Arizpe;x
8738;155;65;18;Arteaga;x
8739;71;11;77;Sierra Mojada;x
8740;176;42;248;Cuatro Ciénegas;x
8741;28;123;97;Lamadrid;x
8742;204;3;116;San Buenaventura;x
8743;130;236;36;Castaños;x
8744;6;135;144;Candela;x
8745;180;47;96;Escobedo;x
8746;182;76;172;Progreso;x
8747;174;45;229;Múzquiz;x
8748;184;235;250;San Juan de Sabinas;x
8749;152;83;26;Juárez;x
8750;213;17;28;Guerrero;x
8751;197;205;101;Villa Unión;x
8752;195;127;247;Nava;x
8753;23;170;142;Jiménez;x
8754;244;214;151;Zaragoza;x
8755;200;29;166;Anáhuac;x
8756;213;28;39;Lampazos;x
8757;206;72;6;Bustamante;x
8758;249;151;210;Sabinas Hidalgo;x
8759;124;111;227;Vallecillo;x
8760;141;32;71;Salinas Victoria;x
8761;121;152;221;Agualeguas;x
8762;59;242;162;García;x
8763;207;131;135;Abasolo;x
8764;151;207;138;General Zuazua;x
8765;222;134;174;Marín;x
8766;95;21;245;Cerralvo;x
8767;60;82;150;Los Herreras;x
8768;190;20;168;Los Aldamas;x
8769;125;133;51;Santiago;x
8770;56;148;217;Juárez;x
8771;36;157;63;Doctor González;x
8772;51;211;168;General Bravo;x
8773;241;22;219;General Terán;x
8774;22;76;31;Montemorelos;x
8775;118;30;83;Hualahuises;x
8776;163;92;28;Galeana;x
8777;153;139;78;Doctor Arroyo;x
8778;121;50;134;Aramberri;x
8779;150;132;150;Nuevo Laredo;x
8780;202;117;131;Miguel Alemán;x
8781;166;234;255;Camargo;x
8782;108;124;51;Río Bravo;x
8783;88;85;226;Matamoros;x
8784;5;61;70;Méndez;x
8785;229;138;81;San Fernando;x
8786;175;188;225;Burgos;x
8787;202;10;111;Cruillas;x
8788;249;200;245;Villagran;x
8789;126;24;36;San Nicolás;x
8790;255;54;216;Abasolo;x
8791;85;251;26;Hidalgo;x
8792;192;4;158;Padilla;x
8793;104;197;191;Bustamante;x
8794;87;94;216;Jaumave;x
8795;235;207;97;Casas;x
8796;89;183;113;Soto la Marina;x
8797;140;193;205;Tula;x
8798;150;226;84;Ocampo;x
8799;199;78;5;Xicoténcatl;x
8800;173;63;164;Antiguo Morelo;x
8801;49;177;178;Gonzále;x
8802;109;86;72;Aldama;x
8803;68;113;201;Tampico;x
8804;2;255;72;Concepción del Oro;x
8805;233;140;230;Mazapil;x
8806;164;245;62;Juan Aldama;x
8807;194;33;136;Villa de Cos;x
8808;76;249;5;Miguel Auza;x
8809;43;32;61;Río Grande;x
8810;42;230;0;Saín Alto;x
8811;188;35;200;Sombrerete;x
8812;95;212;134;Chalchihuites;x
8813;178;126;31;Calera;x
8814;100;254;35;Pánuco;x
8815;113;203;80;Trancoso;x
8816;157;242;144;Genaro Codina;x
8817;185;227;105;Ojocaliente;x
8818;155;30;19;Noria de Ángeles;x
8819;114;242;27;Villa Garcia;x
8820;194;136;2;Pinos;x
8821;91;99;89;Monte Escobedo;x
8822;101;114;240;Jerez;x
8823;130;104;67;Tepetongo;x
8824;206;225;239;Villanueva;x
8825;179;82;54;Tabasco;x
8826;123;178;162;Atolinga;x
8827;70;254;73;Tepechitlán;x
8828;197;189;242;Benito Juárez;x
8829;107;17;92;Mezquital del Oro;x
8830;76;59;237;Apozol;x
8831;151;130;72;Jalpa;x
8832;212;109;209;Apulco;x
8833;91;123;3;Vanegas;x
8834;172;150;240;Cedral;x
8835;14;132;70;Catorce;x
8836;105;205;49;Matehuala;x
8837;229;121;163;Santo Domingo;x
8838;178;30;41;Charcas;x
8839;54;191;58;Villa de Guadalupe;x
8840;76;230;6;Salinas;x
8841;186;180;45;Moctezuma;x
8842;64;4;130;Ahualulco;x
8843;76;169;80;Villa de Arriaga;x
8844;87;210;139;Villa de Reyes;x
8845;48;31;188;Villa de Hidalgo;x
8846;252;115;13;San Nicolás Tolentino;x
8847;228;6;3;Zaragoza;x
8848;228;206;24;Tierra Nueva;x
8849;212;205;139;Guadalcázar;x
8850;223;150;3;Cerritos;x
8851;58;103;184;San Ciro de Acosta;x
8852;85;53;192;El Naranjo;x
8853;147;219;51;Cardenas;x
8854;9;220;105;Rayón;x
8855;167;244;192;Lagunillas;x
8856;186;188;42;Tamasopo;x
8857;217;224;93;Santa Catarina;x
8858;140;37;166;Tamuín;x
8859;82;34;85;Aquismón;x
8860;4;132;41;Xilitla;x
8861;12;108;124;Tanlajás;x
8862;225;201;104;Matlapa;x
8863;211;205;22;Huaxiimi;x
8864;101;58;39;Acatlpoletltlan;x
8865;115;155;183;Tecuallan;x
8866;25;74;20;Rosamorada;x
8867;253;117;185;El Nayar;x
8868;207;193;141;San Blas;x
8869;245;231;111;Compostela;x
8870;195;244;85;Bahía de Banderas;x
8871;19;224;141;Ximochoque;x
8872;149;153;91;Santa María del Oro;x
8873;178;76;246;Ahuacatlán;x
8874;191;10;27;Xali;x
8875;132;243;16;La Yesca;x
8876;238;17;226;Casimiro Castillo;x
8877;60;239;239;Tecalitlán;x
8878;185;96;97;Chiquilizintli;x
8879;168;128;111;Amatítlan;x
8880;144;231;229;Ayotlán;x
8881;122;137;248;San Julián;x
8882;134;120;244;Ojuelos de Jalisco;x
8883;151;195;68;Calvillo;x
8884;162;193;171;Jesús María;x
8885;219;8;173;Cosío;x
8886;0;152;185;Asientos;x
8887;209;227;216;El Llano;x
8888;208;253;49;Manzanillo;x
8889;13;200;236;Comala;x
8890;200;220;6;Tlatoani;x
8891;71;92;223;Coquimatlán;x
8892;174;205;231;Tecomán;x
8893;143;127;60;Penlamu;x
8894;246;196;37;Cuitzeo;x
8895;101;24;126;Manuel Doblado;x
8896;142;126;229;Purísima del Rincón;x
8897;216;101;189;Romita;x
8898;193;244;31;Yuririhapundaro;x
8899;69;255;136;Valle de Santiago;x
8900;74;254;80;Irapuato;x
8901;63;110;48;Xidoo;x
8902;108;60;15;Salvatierra;x
8903;196;214;135;Tarimoro;x
8904;153;219;37;Akambarhu;x
8905;195;44;78;Jerécuaro;x
8906;101;0;140;Apatzeo;x
8907;162;241;22;Cortazar;x
8908;87;148;45;Comonfort;x
8909;73;219;129;León;x
8910;216;178;171;San Felipe;x
8911;152;214;163;San Diego de la Unión;x
8912;211;129;124;Dolores Hidalgo;x
8913;192;211;116;Chichimeca;x
8914;209;94;182;San Luis de la Paz;x
8915;175;209;173;Doctor Mora;x
8916;209;90;77;Victoria;x
8917;163;146;209;Xichú;x
8918;255;143;84;Amealco de Bonfil;x
8919;140;174;147;Pedro Escobedo;x
8920;182;85;85;Huimilpan;x
8921;147;124;163;El Marqués;x
8922;198;136;113;Nt'e;x
8923;163;66;151;Ntolimä;x
8924;194;128;128;San Joaquín;x
8925;58;170;82;Pinal de Amoles;x
8926;170;47;96;Arroyo Seco;x
8927;85;168;132;Landa de Matamoros;x
8928;128;140;190;Tepeji;x
8929;205;178;66;Mämeni;x
8930;151;97;155;Nts'utk'ani;x
8931;109;113;83;Maboza;x
8932;209;174;143;Nzi'batha;x
8933;221;101;116;Molango;x
8934;209;113;124;Zacualtipan;x
8935;167;51;74;Huejutla;x
8936;213;205;51;Ma'nuts'i;x
8937;39;174;97;Padehe;x
8938;124;62;128;Tizayuca;x
8939;225;116;62;Apan;x
8940;47;85;147;Nguhmu;x
8941;198;174;89;Churumekua;x
8942;178;116;205;Tuzantla;x
8943;217;55;113;Quiroga;x
8944;216;151;109;Zacapu;x
8945;245;15;178;Tejupilco;x
8946;186;178;109;Ixtapan;x
8947;82;70;167;Temascaltepec;x
8948;225;132;128;Lerma;x
8949;128;174;174;Atlacomulli;x
8950;209;82;55;Naucalpan;x
8951;66;167;101;Cuautitlán Izcalli;x
8952;167;97;163;Zumpango;x
8953;201;163;66;Ecatepec;x
8954;116;35;78;Chimalhuacán;x
8955;194;201;167;Tlaylloltlacan;x
8956;147;140;89;Ayala;x
8957;170;89;109;Tesa'a;x
8958;62;143;128;Ixtlatl;x
8959;236;225;101;Tetzmollohcan;x
8960;136;28;151;Chololoa;x
8961;217;155;116;Cuetlaxcoapan;x
8962;120;82;55;Atlxallipan;x
8963;209;167;128;Tehuacán;x
8964;194;39;82;Chalchicomula;x
8965;35;205;66;Zácatl;x
8966;163;59;89;Zongozotla;x
8967;213;28;147;Cuauchinanco;x
8968;201;194;51;Vicente Guerrero;x
8969;159;51;255;Ptzacalli;x
8970;140;147;51;Calpollalpan;x
8971;116;143;136;Cuáhuitl;x
8972;217;55;97;La Unión;x
8973;201;178;31;Phoré Siranda;x
8974;28;205;66;Coyuca de Catalán;x
8975;194;85;159;Atlxochitltlan;x
8976;31;182;70;Tecutli;x
8977;194;78;248;Totolin;x
8978;205;55;62;Atoyac de Álvarez;x
8979;105;116;209;Tixtla de Guerrero;x
8980;124;82;55;Quechutl;x
8981;151;51;24;Coyuca de Benítez;x
8982;186;85;240;San Marcos;x
8983;101;51;39;Ayotltlan;x
8984;155;143;209;Acatl;x
8985;232;217;113;Kopalli;x
8986;217;55;47;Azoyú;x
8987;151;205;155;Ometepetl;x
8988;205;24;8;Tlacuatzin;x
8989;70;151;58;Cochotlapan;x
8990;178;78;124;Cerrotorcido;x
8991;66;101;159;Atlagua;x
8992;213;62;132;Atlpoyecca;x
8993;167;167;109;Cuamochitl;x
8994;132;97;113;Olinalá;x
8995;116;151;143;Ahuacuotzingo;x
8996;178;174;101;Apan o Apantli;x
8997;105;93;174;Teopanca;x
8998;182;62;105;Copalli;x
8999;89;178;78;Huitzilizo;x
9000;97;43;201;Cocoyan;x
9001;221;78;35;Tlachtli;x
9002;182;174;101;Apaxtli;x
9003;136;43;132;Arcelia;x
9004;205;201;194;Tlalchapa;x
9005;97;205;163;Cotzamálotl;x
9006;174;116;93;Yucu Dzaa;x
9007;201;78;113;Pochtl;x
9008;113;252;74;Poctlan;x
9009;136;35;109;Atoyac;x
9010;43;82;28;Miahuatl;x
9011;217;62;93;Yautepec;x
9012;147;190;74;Guisi'si Gui;x
9013;155;62;136;Juxtlahuaca;x
9014;82;132;205;Ndijiinu;x
9015;201;178;24;Nochiztli;x
9016;51;58;101;Silacayoapam;x
9017;182;89;70;Nuu dee;x
9018;12;66;51;Coatl;x
9019;232;43;136;Cuicatlán;x
9020;74;201;85;Etla;x
9021;97;51;51;Zimatlán;x
9022;205;194;198;Exotl;x
9023;128;120;167;Tlacolula;x
9024;198;178;97;Ixtlán;x
9025;62;55;24;Zoolaga;x
9026;97;113;201;Cosolapa;x
9027;113;31;0;Xolotepec;x
9028;167;116;101;Pánuco;x
9029;116;205;205;Tantuyik;x
9030;163;70;85;Tochtlipan;x
9031;221;205;62;Martínez de la Torre;x
9032;128;105;58;Misantla;x
9033;47;151;39;Naucampatepetl;x
9034;217;28;51;Emiliano Zapata;x
9035;194;97;89;Huatusco;x
9036;82;124;105;Ahuilizapan;x
9037;209;105;58;Tzontlicoliuhqui;x
9038;58;167;143;Cosamaloapan;x
9039;209;120;97;Tlapaquitan;x
9040;182;221;167;Santiago Tuxtla;x
9041;113;62;58;Cosoleacaque;x
9042;70;159;201;Acayucan;x
9043;101;58;163;Minatitlán;x
9044;143;105;74;Motozintla;x
9045;109;43;93;Tonalá;x
9046;89;167;82;Cintalapa;x
9047;109;51;20;Komitltlan;x
9048;209;209;190;Venustiano Carranza;x
9049;163;24;55;Jovel;x
9050;47;209;132;Copainalá;x
9051;182;16;151;Pichucalco;x
9052;120;217;58;Yajalón;x
9053;221;167;163;Palenque;x
9054;93;124;105;Nuevo Orizaba;x
9055;174;155;58;Ueimanco;x
9056;128;136;205;Ayahualco;x
9057;190;85;82;Comalli;x
9058;78;89;105;Cumuacán;x
9059;209;190;132;Nacajuca;x
9060;140;198;159;Tacotalpa;x
9061;190;78;51;Cintla;x
9062;70;105;217;Macuichpana;x
9063;209;132;8;Xonotla;x
9064;186;182;198;Chakmool;x
9065;140;82;55;Tanatsiic;x
9066;128;78;58;Palizada;x
9067;201;51;105;Chakán Putum;x
9068;70;190;151;Escárcega;x
9069;182;120;198;Candelaria;x
9070;116;190;128;Tenabo;x
9071;205;155;43;Hecelchakán;x
9072;124;70;97;Calkiní;x
9073;85;159;167;Hopelchén;x
9074;205;97;120;Opichén;x
9075;82;55;82;Progreso;x
9076;232;66;39;Homún;x
9077;170;209;97;Yaxcabá;x
9078;143;85;39;Saki;x
9079;159;159;58;Bakhalal;x
9080;120;85;132;Koch Wah;x
9081;89;201;62;Tulu'um;x
9082;194;58;78;Sian Ka'an;x
9083;225;136;113;Kùutsmil;x
9084;198;178;128;Kantunilkín;x
9085;89;85;24;Ixchel;x
9086;140;58;105;Takutu;x
9087;213;201;58;Mazaruni;x
9088;178;163;31;Kwakwani;x
9089;109;55;51;Demerara;x
9090;186;89;201;Mahaica;x
9091;124;221;132;Kumaka;x
9092;190;163;43;Waini;x
9093;128;124;70;Jendouba;x
9094;205;43;85;Béja;x
9095;163;174;39;Manouba;x
9096;132;93;113;Ben Arous;x
9097;198;55;66;Zaghouan;x
9098;97;217;120;Nabeul;x
9099;221;190;109;Monastir;x
9100;194;163;217;Mahdia;x
9101;221;151;24;Kasserine;x
9102;213;163;167;Siliana;x
9103;47;132;39;Sidi Bouzid;x
9104;198;97;51;Medenine;x
9105;43;31;78;Tozeur;x
9106;201;105;24;Kebili;x
9107;151;174;167;Tataouine;x
9108;193;124;105;Askim;x
9109;170;58;138;Fredrikstad;x
9110;101;170;47;Halden;x
9111;209;205;62;Sarpsborg;x
9112;163;89;109;Ski;x
9113;178;120;43;Lillestrøm;x
9114;143;62;201;Jessheim;x
9115;159;213;136;Hedmark;x
9116;198;66;70;Kongsvinger;x
9117;159;186;35;Elverum;x
9118;170;109;101;Gjøvik;x
9119;213;182;128;Lillehammer;x
9120;217;66;182;Vågå;x
9121;167;213;70;Skjåk;x
9122;244;14;90;Buskerud;x
9123;243;163;33;Hønefoss;x
9124;169;214;135;Prestfoss;x
9125;87;249;3;Nesbyen;x
9126;143;21;158;Trøym;x
9127;221;208;110;Rødberg;x
9128;213;223;189;Vestfold;x
9129;224;209;156;Kragerø;x
9130;42;153;183;Notodden;x
9131;52;212;51;Kviteseid;x
9132;172;79;162;Rjukan;x
9133;189;241;129;Treungen;x
9134;77;92;8;Åmot;x
9135;8;251;201;Rendalen;x
9136;218;171;83;Aust Agder;x
9137;86;202;41;Risør;x
9138;204;162;150;Grimstad;x
9139;246;13;183;Bygland;x
9140;29;250;122;Bykle;x
9141;232;36;24;Farsund;x
9142;123;67;108;Tingvatn;x
9143;36;155;64;Kvinesdal;x
9144;193;166;48;Egersund;x
9145;27;230;113;Hjelmeland;x
9146;194;73;52;Haugesund;x
9147;24;209;17;Odda;x
9148;250;42;53;Eidfjord;x
9149;123;104;64;Voss;x
9150;194;224;164;Kvam;x
9151;224;221;205;Høyanger;x
9152;191;132;182;Luster;x
9153;80;89;7;Gaular;x
9154;50;200;84;Gloppen;x
9155;146;40;134;Leikanger;x
9156;138;101;54;Ålesund;x
9157;105;27;108;Kristiansund;x
9158;61;167;43;Oppdal;x
9159;90;94;139;Melhus;x
9160;67;118;128;Renbygda;x
9161;197;150;220;Sistranda;x
9162;164;60;2;Lensvik;x
9163;60;204;101;Orkanger;x
9164;10;188;111;Mebonden;x
9165;121;27;193;Midtbygda;x
9166;193;76;254;Verdalsøra;x
9167;170;153;161;Årnset;x
9168;122;244;249;Roan;x
9169;202;97;102;Lauvsnes;x
9170;203;42;82;Malm;x
9171;215;1;207;Namdalseid;x
9172;140;244;198;Steinkjer;x
9173;142;138;248;Ranemsletta;x
9174;147;128;110;Rørvik;x
9175;215;246;177;Namsskogan;x
9176;128;22;171;Sandvika;x
9177;191;46;252;Røyrvik;x
9178;253;205;69;Brønnøysund;x
